yWinner,yBinary,title_bout,titleBoutBinary,no_of_rounds,weight_class_Bantamweight,weight_class_Catch Weight,weight_class_Featherweight,weight_class_Flyweight,weight_class_Heavyweight,weight_class_Light Heavyweight,weight_class_Lightweight,weight_class_Middleweight,weight_class_Welterweight,B_current_lose_streak,B_current_win_streak,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought(seconds),B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO/TKO,B_win_by_Submission,B_wins,B-R_Height_Diff,B-R_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought(seconds),R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO/TKO,R_win_by_Submission,R_wins,R_Weight_lbs,B-R_Age,B_Stance_Open Stance,B_Stance_Orthodox,B_Stance_Sideways,B_Stance_Southpaw,B_Stance_Switch,R_Stance_Open Stance,R_Stance_Orthodox,R_Stance_Southpaw,R_Stance_Switch
Red,0,FALSE,0,3,0,0,0,0,0,1,0,0,0,1,0,2.746737824,1.656205149,-1.142453777,-1.076526179,0.491002487,0.405320448,-0.921305162,-0.860041361,-0.361604282,-0.848551813,-0.759008686,-0.904276657,-0.532421924,-0.781404484,-0.781281042,-1.067913744,-0.966230454,-1.250388401,-0.245814553,-0.647137442,0,1,-1.130948129,-1.224574301,-0.980322654,-0.824649245,0.29686717,0.364034723,9.079717547,11.85645135,2.444117015,5.922378241,-0.585093696,-0.050573779,-0.503782774,1.851164108,-0.722107872,2.02766168,4.284217162,1.986832786,2.934059677,4.296924747,3,1.3642516,0,0,0,0,0,0,0,-0.805762722,-1.477707166,205,3,0,3.25636856,4.014250562,1.436043209,1.835728542,0.914403143,2.144440886,-0.466196398,-0.251704873,0.755133489,2.126297513,-0.093853627,-0.124767782,0.377310775,0.809412925,0.720874176,-0.750742849,-0.682350467,-0.35980461,1.452766035,2.396828181,1,3,1.111963334,1.348738276,1.979640681,1.772654554,0.879723397,1.457403016,2.754240347,3.009302091,1.520042238,2.61223149,0.389471253,1.073789672,-0.564297386,0.865000139,-0.336146385,1.185464037,1.24565282,0.718399295,1.64774026,1.995548437,11,0.726224789,0,0,0,0,1,0,1,205,1,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,1,-1.248326389,-1.214907814,-0.854022205,-0.672865237,-1.151639435,-0.849234182,-0.21962412,-0.504786003,-1.180036331,-0.848551813,5.050044587,-0.904276657,-0.532421924,1.810039884,-0.781281042,-1.067913744,-0.966230454,-1.250388401,-1.55974971,-1.411009965,1,0,-1.291012221,-1.224574301,-1.141249749,-1.049533274,-1.055695614,-1.154520423,-0.850618799,-0.816427103,-1.311156215,-1.435416968,-0.585093696,-0.754992112,-0.503782774,-2.636694968,-0.722107872,-0.75829001,-0.951394734,-1.121253209,-1.661822942,-1.766842927,1,-2.40316353,0,0,0,0,1,0,1,0.378771375,0.03892235,170,0,2,-0.364197047,-0.711572285,0.048314352,-0.340250486,-0.509746575,-0.463647693,0.493164776,0.484155041,-0.354061026,-0.192033211,-0.847712408,-0.475191849,0.377310775,0.072934573,0.720874176,0.794056019,1.381030351,0.431277242,-0.528811441,-0.529302261,2,1,0.275715799,-0.147297046,1.092051316,0.785678819,-0.289314907,-0.492656769,0.802479317,0.850181763,-0.159497613,-0.22286045,-0.665277142,0.449091595,0.352202954,-0.695243489,-0.336146385,0.514571539,-0.514871008,-0.606082269,0.613794808,0.984162418,8,-0.134020206,0,0,0,1,1,1,3,170,7,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,1,0,-0.970891374,-0.881653631,-0.583617607,-0.672865237,-0.9880169,-0.940024319,-0.468136156,-0.526989462,-1.055810038,-1.071241635,-0.032877026,0.572238999,1.03728265,-0.953492586,-0.424392218,-0.367096589,0.026850834,0.067351753,-1.061809998,-0.915402197,2,4,-1.150956141,-1.028778008,-0.940090881,-0.880870252,-1.026433438,-0.90430395,0.252751906,0.247189481,-0.935628892,-0.633331735,2.09810959,0.565792263,-0.503782774,1.687969232,1.065141359,-0.161300362,0.248432992,-0.111125261,-1.223987037,-1.044243946,13,-1.131660924,0,1,0,0,1,1,4,0.773616074,0.94890006,170,2,0,-0.275270875,-0.277013862,-0.182973791,-0.110268962,-0.400024348,-0.334418079,-0.534030016,-0.496991512,-0.534993465,-0.504116193,-0.093853627,-0.183171793,-0.56820821,0.283356959,0.588153648,-0.387260762,-0.338453663,-0.085273923,-0.361327685,-0.109394277,6,4,-0.20842751,-0.168978717,0.387615312,0.148256991,-0.41237157,-0.492656769,0.31453906,-0.035611192,-0.330342825,-0.636799493,0.037888456,0.032626211,0.352202954,-0.175162277,-0.336146385,-0.939028874,-0.431036541,0.397312854,-0.354786276,-0.459051339,23,-0.513942731,0,0,1,1,2,4,8,170,-6,0,1,0,0,0,0,0,1,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,1,0.823188388,1.451125651,1.02078301,1.143609002,-0.407317314,-0.387029844,9.253069953,7.133204197,2.064462151,3.038397798,-0.759008686,1.875046932,2.606987223,0.352352427,-0.781281042,0.053393705,1.417164637,2.712739883,2.986883054,3.790598169,1,0,-0.170563576,0.34179605,2.077292144,2.773495219,-0.275370931,-0.326217616,1.723912846,1.537107466,0.491374935,1.045700021,-0.585093696,-0.050573779,-0.503782774,0.871994855,4.043890077,-0.75829001,-0.078792752,3.022861452,2.62171814,4.216074512,3,1.3642516,0,0,0,1,0,0,1,-0.410918023,0.03892235,155,1,0,-0.802476042,-0.738732186,-0.125151756,0.031258129,-0.771736381,-0.631058784,-0.335374419,-0.294990751,-0.774925611,-0.47067873,0.283075764,-0.124767782,-0.56820821,0.767328448,0.521793383,-0.478131284,-0.269674303,-0.126814749,-0.678417718,-0.291244191,6,2,-0.582538249,-0.667657157,-0.323865052,-0.509726832,-0.83281517,-0.805044987,0.680494253,0.213518077,-0.758770048,-0.878914783,-0.137902944,0.449091595,0.810453124,-0.018373092,-0.336146385,-0.994936582,-0.389119306,-0.004045194,-0.81233685,-0.828377694,14,-0.787190312,0,0,0,1,2,3,6,170,-11,0,1,0,0,0,0,0,1,0
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,1,0,4,0,-0.656465024,-0.650939196,0.51602776,0.639032825,-0.663980114,-0.651146609,-0.716648191,-0.726820601,-0.726975733,-0.565128404,-0.759008686,-0.556861209,-0.532421924,0.311861109,-0.781281042,0.240278279,0.225467091,0.097075216,-0.782859478,-0.728980926,0,4,-0.49069176,-0.329505529,0.910570708,0.974422987,-0.78908468,-0.705856402,-0.298933446,-0.318564021,-0.597654301,-0.259025292,-0.585093696,-0.402782945,-0.503782774,-0.02557696,1.263724607,0.435689286,0.793809231,0.515672082,-0.825193825,-0.675364746,7,-0.741777265,0,0,0,0,0,0,0,-0.410918023,0.342248254,185,1,0,-1.088310169,-1.091810905,-0.992482292,-0.924049737,-1.181515309,-1.045180957,-0.873198108,-0.771135401,-1.408189146,-1.239740365,-0.847712408,-0.475191849,-0.56820821,0.851497402,0.322712589,0.157962367,-0.476012385,-0.327294397,-1.4829043,-1.233557384,2,2,-0.91263596,-0.797747185,-0.978990536,-0.879842733,-0.713176748,-0.568387246,-0.765900082,-0.755317968,-0.829736521,-0.644609664,0.389471253,-0.592071866,0.352202954,0.084878325,-0.336146385,-1.274475123,-1.017877816,-1.208119344,-1.240176347,-1.254523489,5,-1.709614819,0,0,0,0,0,2,2,185,-4,0,1,0,0,0,0,1,0,0
Blue,1,FALSE,0,3,0,0,0,0,0,0,1,0,0,3,0,-0.212569,-0.702209071,-0.745860366,-0.723322854,0.138091136,-0.27147876,-0.131913989,0.161317794,0.098763746,-0.099504232,-0.032877026,-0.556861209,1.03728265,-1.530493871,-0.067503393,0.427162854,-0.568997939,-0.844167752,-0.381379292,-0.810824411,1,3,-0.130547553,-0.441389126,0.025471687,0.2997709,0.374899638,0.346778415,-0.145687515,-0.273303741,0.401248378,0.446809713,1.203708495,-0.226678362,1.147053658,-0.290768633,0.469391615,-0.75829001,-0.078792752,1.986832786,0.156451007,0.021968537,9,-0.221567327,0,0,0,0,1,0,1,-0.016073324,0.03892235,155,4,0,-0.859642867,-1.091810905,-0.414261934,-0.605613782,-0.03950846,-0.428403252,-1.105770513,-1.074136543,-0.118062193,-0.637866042,-0.847712408,-0.650403883,-0.56820821,-1.147515268,0.322712589,-0.205519719,-0.682350467,-1.226743625,-0.398964484,-0.707845813,0,4,-0.428492651,-0.472522115,0.669389714,0.97073677,0.141383416,0.037456571,1.290419575,1.791336778,0.384578677,0.667499002,-0.665277142,1.282022365,-0.564297386,0.291381158,-0.336146385,1.968171952,0.994149416,0.610032622,0.714812467,1.097801297,11,0.788974755,1,0,0,0,0,0,0,155,-1,0,1,0,0,0,0,1,0,0
Blue,1,FALSE,0,3,0,0,0,0,0,0,0,1,0,0,2,0.786197053,1.297316028,1.705807992,2.455507064,-0.278985914,-0.354015249,-0.24886083,-0.149530645,-0.193533414,-0.119748761,-0.759008686,0.485385137,1.03728265,0.5143177,-0.781281042,-0.040048583,-0.171765424,0.146614319,0.880415581,1.699042451,2,1,-0.130547553,-0.161680134,0.226630555,0.468433922,-0.476954807,-0.636831168,-0.666723681,-0.590125702,-0.657738673,-0.964860298,-0.585093696,0.653844555,0.321635442,-0.04597632,0.469391615,2.525153054,-0.078792752,-0.416753717,-0.373414101,-0.261007288,11,1.034602776,0,0,1,2,0,0,3,-0.016073324,0.342248254,185,0,1,0.66480581,0.809382195,0.857822852,0.986565995,0.450882716,0.435085534,-0.815055006,-0.684563647,0.393268612,0.342966187,-0.847712408,-0.475191849,0.377310775,0.346483675,0.322712589,-0.023778676,-0.682350467,-0.955825183,0.35188966,0.264224639,1,2,0.671833052,0.76333315,0.838454355,0.909050786,0.483207481,0.719030864,-0.382518451,-0.36778355,0.463430313,0.737790538,2.498968043,0.240858903,-0.564297386,1.094447731,-0.336146385,1.073648621,0.239639204,-0.064248902,0.607852593,0.790976325,9,0.273284121,1,0,0,0,0,2,2,170,0,0,0,0,1,0,0,1,0,0
Red,0,TRUE,1,5,0,0,0,0,1,0,0,0,0,0,7,-0.867844083,-0.746154677,0.340908592,0.653449287,-0.990308532,-0.792637732,1.300684806,1.499869233,-0.532806905,0.285141823,-0.759008686,0.981692921,-0.532421924,2.411625182,0.034464842,0.373767261,0.509204602,2.033346465,-0.177287323,0.646769077,7,0,-1.016616635,-0.872940141,-0.359603861,-0.310628607,-0.7621449,-0.740369019,-0.570397667,-0.480207879,-0.826189501,-0.775415405,-0.074007355,-0.754992112,-0.503782774,-0.724983572,-0.495155588,-0.928858481,-0.577422456,0.062779552,-0.954273746,-0.796640099,17,0.650820827,5,1,0,1,4,1,7,-0.805762722,-0.871055359,205,0,2,-0.669086783,-0.548612876,0.086862375,-0.07488719,-0.852348629,-0.816092095,0.115234617,0.267725655,-0.786725553,-0.704740967,-0.847712408,0.576080351,-0.56820821,1.377553368,0.322712589,-0.750742849,-0.269674303,1.807542929,-0.545748,-0.142457897,2,1,-1.176714129,-1.122972255,-0.344998132,-0.386354866,-0.890925262,-0.833443915,0.00086318,-0.36778355,-0.853392012,-0.832053759,0.389471253,0.449091595,0.352202954,1.415674361,-0.336146385,-0.491767208,-0.263367604,-0.124452609,-1.038141029,-1.015881844,7,-0.513942731,0,0,0,0,2,1,3,250,14,0,1,0,0,0,0,1,0,0
Red,1,FALSE,0,3,0,0,0,0,0,0,1,0,0,4,0,1.766467438,1.502395526,0.101407376,0.361515927,1.389322287,1.72590427,-0.468136156,-0.371565243,0.866043793,0.902599965,-0.395942856,-0.556861209,0.252430363,0.0689132,-0.60283663,-0.13349087,-0.46968981,-0.343822806,0.812633212,0.553233666,4,4,1.790221553,0.98512673,-0.095223634,-0.290549676,1.864019241,1.727283093,-0.053739956,-0.09226262,1.602935811,1.280978356,0.756507947,-0.226678362,-0.503782774,-0.555960306,-0.523524624,0.435689286,0.139357744,-0.42193386,1.375140755,0.577813907,20,0.580103567,0,0,1,1,1,1,4,-0.016073324,0.03892235,155,1,0,-0.783420434,-0.602932679,-0.337165887,-0.154496178,-0.422416639,-0.639869894,-0.713304579,-0.619634831,-0.511393581,-0.771615891,-0.093853627,-0.562797866,-0.56820821,-0.768754973,0.322712589,-0.932483892,-0.888688548,-1.172559937,-0.774391555,-0.876470279,2,4,-0.032375398,-0.017207018,0.05653039,0.199661977,-0.699503785,-0.700915581,1.255566699,1.514526479,-0.482789322,-0.035416355,0.916845451,-0.071490135,-0.564297386,0.509356371,-0.336146385,1.241371745,-0.137615902,-0.678326718,-0.307248554,-0.004495825,16,-0.428945049,0,0,0,1,2,1,4,155,2,0,1,0,0,0,0,0,1,0
Red,0,FALSE,0,3,0,0,0,0,0,0,0,1,0,0,1,-0.360534342,0.01556917,-0.349266955,0.033541412,-1.023308035,-1.08033635,5.920085001,7.310831876,0.339908904,2.026171337,-0.759008686,0.137969689,-0.532421924,1.68856593,1.360051906,0.614047429,-0.171765424,-0.457762744,0.869987524,2.080978712,1,1,0.629756885,1.348748419,2.077292144,3.223263277,-1.120722671,-0.981957338,-0.115038329,-0.454344862,-1.055797636,-0.793748782,-0.585093696,3.471517888,-0.503782774,2.014358983,-0.722107872,2.22665823,4.720518153,1.779627053,0.044900458,1.163978115,6,1.359870884,0,0,0,0,1,0,1,-1.595452119,-2.084358972,185,0,3,-0.478530698,-0.548612876,-0.37571391,-0.181032508,-1.040443875,-0.904203196,-0.756911905,-0.641277769,-1.305922985,-1.150573798,-0.847712408,0.751292385,1.32282976,0.914624118,0.322712589,-0.114649197,0.14300186,-0.251437233,-0.223953368,0.760178951,3,1,-0.604544763,-0.342432087,0.11992963,0.662306853,-1.04132785,-0.738780819,0.105421806,0.628733524,-1.026865612,-0.293151985,0.389471253,1.073789672,1.268703293,2.494078045,-0.336146385,-0.603582625,-0.514871008,-0.004045194,-0.592474886,0.359148586,8,-0.517365456,0,0,0,1,0,2,3,185,-1,0,0,0,1,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,1,-1.026378377,-0.907288568,-0.998237991,-0.975610943,-0.830810934,-0.750190395,0.365110082,0.028097035,-0.712360875,-0.646106521,-0.759008686,-0.904276657,1.03728265,-0.17403471,-0.067503393,-1.067913744,-0.966230454,-1.250388401,-0.975778529,-0.938136498,1,1,-0.650755853,-0.553272722,-1.060786202,-0.937091259,-0.860614443,-0.636831168,0.191453534,0.179299061,-0.875544521,-0.537081507,-0.585093696,3.471517888,-0.503782774,0.545605104,-0.722107872,0.634685835,1.666411214,0.246304629,0.602653203,1.507591617,4,-0.843628895,0,0,0,0,1,0,1,-0.016073324,0.94890006,170,0,3,1.427030148,1.406900026,2.322647757,2.472600453,2.022821556,1.651018722,-0.815055006,-0.814421279,2.26552602,1.925672739,-0.847712408,-0.299979816,1.32282976,-0.600417064,0.322712589,0.067091846,-0.682350467,-0.208090282,1.509221234,0.641149916,3,1,0.847885165,0.958468192,1.514712918,1.710968571,1.228383943,0.927289676,-0.3128127,-0.31242149,1.456960929,1.276692312,-0.665277142,0.657324288,-0.564297386,-0.328127341,-0.336146385,1.40909487,2.754673244,2.223491982,1.410051651,0.984162418,12,1.222519978,0,0,1,1,1,0,3,170,1,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,0,0,1,0,0,0,0,1,0,-0.952395706,-0.804748819,-0.926130098,-0.975610943,-0.959142335,-0.816219586,-0.4535178,-0.415972163,-1.063117467,-0.92952993,0.693254633,-0.20944576,-0.532421924,-0.295508665,-0.781281042,-1.067913744,-0.966230454,-1.250388401,-1.29904829,-1.15638579,1,1,-1.130948129,-1.112690705,-0.899859107,-0.824649245,-0.600506216,-1.050982572,0.865735631,0.722422423,-0.289721897,-0.494303628,1.203708495,-0.754992112,-0.503782774,-1.290337245,-0.722107872,-0.957286559,-0.515093743,0.950804121,-0.79172866,-1.079615924,2,-1.343030435,0,0,0,0,1,0,1,-0.805762722,-2.691010779,230,0,1,0.055026339,0.374823772,1.513139257,2.154164498,-0.59707651,-0.410781032,-0.815055006,-0.814421279,-0.668726137,-0.214324852,-0.093853627,-0.650403883,0.377310775,1.566933516,0.322712589,-0.84161337,-0.888688548,-0.35980461,-0.336863765,0.23446738,2,1,-0.780596876,-0.537567129,-0.978990536,-1.064900683,-1.246422289,-1.117433204,0.453950562,0.351923226,-1.255535357,-1.183511438,-0.665277142,2.114953134,-0.564297386,0.383160195,-0.336146385,1.968171952,2.754673244,1.212069696,-0.657839253,0.109143053,8,-0.2138838,0,1,0,0,1,0,3,240,0,0,0,0,1,0,0,1,0,0
Red,1,FALSE,0,3,0,0,0,0,0,1,0,0,0,0,1,-1.100361048,-1.214907814,-1.142453777,-1.076526179,-0.612647554,-0.321000653,-1.038252002,-1.03766904,-0.887739171,-0.68659558,2.145517951,-0.904276657,-0.532421924,0.352352427,-0.781281042,-1.067913744,-0.966230454,-1.250388401,-1.267764119,-1.265510437,1,0,-1.291012221,-1.224574301,-1.141249749,-1.049533274,-0.951652323,-1.016469955,-0.850618799,-0.816427103,-1.160945286,-1.34986121,-0.585093696,-0.754992112,-0.503782774,-1.739123153,-0.722107872,-1.156283108,-0.951394734,-1.121253209,-1.572582503,-1.685992692,1,-2.07022917,0,0,0,0,1,0,1,1.168460773,1.252225963,205,0,1,-0.402308264,-0.168374256,2.014263567,1.517292587,0.215763659,-0.199314391,0.812951834,1.003585569,0.896732789,0.788799019,-0.847712408,2.328200685,0.377310775,0.009807857,0.322712589,1.702761235,0.555678024,0.72386916,1.531803313,1.920712042,2,1,-0.780596876,-0.667657157,-0.091401171,-0.139610932,0.223421191,-0.019341287,-0.835605833,-0.810680027,0.337267695,0.128597229,-0.665277142,-0.592071866,0.352202954,0.796165861,-0.336146385,-0.939028874,-0.514871008,-0.413430405,-0.08738659,-0.379504124,11,0.869979257,0,0,0,2,1,0,3,205,-1,0,0,0,1,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,0,0,1,0,2,-0.249560336,-0.317685013,-0.637698527,-0.748551663,0.045050871,0.058667195,-0.19038741,-0.260547944,-0.07661455,-0.281704995,0.693254633,0.398531275,-0.139995781,-0.457473938,-0.067503393,0.333720567,0.126158963,0.057443933,-0.097214744,-0.160623394,2,4,0.349644724,-0.077767437,-0.195803068,-0.178107661,0.478942929,0.424431803,-0.069064549,-0.09226262,0.108337066,-0.312497641,-0.137893148,-0.402782945,0.321635442,-0.484562548,-0.523524624,-0.808039147,-0.842319486,-1.017650343,0.440904907,0.365582038,19,0.294809485,0,0,0,2,1,1,4,-0.016073324,0.342248254,170,0,4,-0.040251704,0.021745054,-0.491357982,-0.366786815,-0.173862207,-0.04071441,-0.524339499,-0.359919567,-0.314727887,-0.147449927,-0.093853627,0.926504418,0.377310775,0.672638374,0.123631795,0.476009193,0.03983282,-0.516937306,-0.314281686,-0.157336527,4,2,0.209696257,0.373063066,0.03539731,0.26134796,-0.244877778,-0.19920117,0.384244811,0.324242196,-0.210751177,-0.058846866,-0.137902944,0.969673326,-0.564297386,-0.408433999,-0.336146385,1.241371745,0.868397714,-0.365267439,0.423643921,0.989844362,22,0.779277033,0,0,0,4,1,1,6,170,5,0,0,0,1,0,0,0,1,0
Red,0,FALSE,0,5,0,0,0,1,0,0,0,0,0,0,3,-0.360534342,-0.394589825,-0.084871348,-0.134650647,0.217228833,0.009145302,-0.102677279,-0.149530645,0.261962994,-0.06576335,0.209166859,-0.20944576,0.514047791,0.109404518,1.122126022,0.676342287,0.622699607,0.57265061,0.032266961,-0.198513896,3,0,-0.437337063,-0.85162898,-0.390256641,-0.599765216,-0.075954623,-0.487276495,-0.482828564,-0.333650781,-0.189581277,-0.579859386,0.607441096,-0.754992112,0.596774846,-0.651157319,-0.722107872,0.435689286,0.502941904,0.812666967,-0.442203606,-0.823590178,6,-0.258073287,0,0,1,0,0,2,3,0.378771375,0.342248254,125,0,3,0.321804857,-0.005414848,-0.452809958,-0.472932134,2.059768836,1.985840905,-0.044658912,-0.208418996,2.222259567,2.104005872,-0.470783017,0.225656284,0.377310775,-0.558332586,0.123631795,0.067091846,0.03983282,0.333746603,1.528980553,0.780017124,3,2,1.31002196,1.08855822,-0.450663533,-0.324668882,1.330931163,1.040885392,0.105421806,-0.090973252,1.208578275,0.655783746,0.916845451,0.136742557,0.352202954,-0.569047313,-0.336146385,0.850017788,0.365390906,0.730440037,1.077287597,0.444377745,23,1.055376885,0,0,0,6,0,0,6,135,0,0,1,0,0,0,0,1,0,0
Blue,0,FALSE,0,3,0,0,0,0,0,0,1,0,0,1,0,0.601240376,0.118108919,0.51602776,0.538117589,1.953980448,1.329729123,-0.745884901,-0.682413682,1.918313571,1.216390168,-0.759008686,-0.904276657,-0.532421924,-1.064843711,-0.067503393,0.427162854,-0.966230454,-1.250388401,1.245397569,0.244047169,1,1,-0.49069176,-0.441389126,-0.899859107,-0.824649245,1.064186441,0.950749211,0.252751906,0.360340181,1.152303024,1.045700021,2.992510685,-0.754992112,-0.503782774,-0.270369274,-0.722107872,-0.55929346,-0.078792752,0.246304629,0.502257709,-0.068987978,6,1.3642516,0,0,1,0,0,0,1,0.773616074,0.94890006,155,2,0,-0.154585354,-0.222694059,-0.279343851,-0.393323145,0.266146314,0.373407763,-0.059194688,0.224439777,0.224136115,0.409841112,-0.470783017,-0.299979816,-0.56820821,-0.095403336,0.123631795,-0.705307588,-0.579181426,-0.316457659,0.075259186,0.016247483,3,3,0.627820024,0.405585573,-0.661994334,-0.787313758,-0.169676484,-0.009874977,0.227406871,0.462647345,-0.380282195,-0.316582497,-0.137902944,0.657324288,-0.564297386,1.082975352,-0.336146385,0.235032998,0.491142608,-0.106391497,-0.322104092,-0.288593021,19,0.261875037,0,1,1,1,2,0,5,155,-2,0,1,0,0,0,0,0,1,0
Blue,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,1,0,-0.508499683,-0.189510327,0.588135653,0.538117589,-0.817977794,-0.453059035,-1.038252002,-1.03766904,-0.858509455,-0.443661229,-0.759008686,-0.20944576,-0.532421924,1.324144065,-0.781281042,3.0435469,0.622699607,-0.53702531,-0.788073507,-0.319763503,0,1,-0.010499484,0.565563243,-0.336614276,0.074886871,-0.821598209,-0.326217616,0.007558416,0.0887785,-1.160945286,-0.922082419,-0.585093696,1.358262888,-0.503782774,2.585541048,0.866558111,2.425654779,2.539013196,0.702157242,-0.613247782,0.092712493,3,1.302921586,1,0,0,0,0,0,0,-1.200607421,0.03892235,145,4,0,-0.21175218,-0.263433911,-0.298617863,-0.35351865,0.444165029,-0.10239218,-0.095534126,-0.284169281,0.635167415,0.042029026,0.283075764,0.313262301,0.140931029,-0.831881689,0.024091399,0.86220891,0.762016106,0.488170115,0.209340283,-0.335880079,8,7,0.330732084,-0.049729525,0.215028491,0.091711506,1.204456259,0.624367768,-0.539356391,-0.547710244,1.24011893,0.550346443,0.916845451,-0.435897347,-0.106047216,-0.850120614,-0.336146385,0.123217582,-0.514871008,-0.49470541,0.959928846,0.211418044,45,0.774713399,2,0,3,5,1,0,9,155,-3,0,1,0,0,0,0,1,0,0
Red,0,FALSE,0,3,0,0,1,0,0,0,0,0,0,1,0,0.442706082,0.953075443,1.886077725,1.749100415,0.256339355,0.046876268,-0.369984343,-0.428659854,0.557043937,0.308278428,-0.344076309,-0.308707317,-0.532421924,-0.145112336,1.258083671,-0.320375445,-0.625745441,-0.831429124,0.713566672,0.755893723,3,2,0.3096287,0.405729534,0.904823311,1.167180726,-0.052421022,-0.000812942,0.725625066,0.709490914,0.148035668,0.397920708,-0.585093696,0.150688602,-0.032115221,1.011876176,2.001319527,0.663113914,1.292438935,0.542312817,0.575562355,0.958965018,17,0.373584133,0,0,0,3,1,1,5,1.563305471,0.03892235,145,1,0,0.245582423,0.211864364,-0.992482292,-0.924049737,-0.36867514,-0.234558831,-0.495267948,-0.165133119,-0.69232602,-0.593282759,-0.847712408,-1.000827949,-0.56820821,0.325441436,-0.075448998,-0.84161337,-0.888688548,-0.35980461,-0.850606074,-0.777279417,3,1,-0.252440538,-0.277387073,-1.105789017,-1.0032147,-0.337170276,-0.227600099,0.035716055,0.075112927,-0.474904158,-0.363443521,0.389471253,-0.800304559,-0.564297386,2.6317466,-0.336146385,-0.603582625,-0.514871008,1.200028955,-0.503341657,-0.424959676,7,-0.948628862,1,0,0,1,1,1,3,145,-3,0,1,0,0,0,0,1,0,0
